entity_type,entity_id,module,is_cmd_true_target,batch,cell_line,replicate,potency
gene,GENE_0040,2,0,3,0,2,0.8166702116628443
gene,GENE_0040,2,0,1,0,3,0.8026845839034018
gene,GENE_0040,2,0,0,1,0,0.7781738760860704
gene,GENE_0040,2,0,3,1,1,0.7806949519647556
gene,GENE_0040,2,0,1,1,2,0.7768910455711106
gene,GENE_0040,2,0,0,1,3,0.8445964626251155
gene,GENE_0040,2,0,4,2,0,0.9535441207303524
gene,GENE_0040,2,0,4,2,1,0.6803309456300747
gene,GENE_0040,2,0,5,2,2,0.8381457690845868
gene,GENE_0040,2,0,1,2,3,0.9021798042731858
gene,GENE_0041,6,0,1,0,0,0.5487360335695998
gene,GENE_0041,6,0,1,0,1,0.6548372707071466
gene,GENE_0041,6,0,2,0,2,0.5574991123846255
gene,GENE_0041,6,0,0,0,3,0.6261766164862942
gene,GENE_0041,6,0,2,1,0,0.6786570351808108
gene,GENE_0041,6,0,3,1,1,0.7224915855085724
gene,GENE_0041,6,0,4,1,2,0.6384168447448428
gene,GENE_0041,6,0,3,1,3,0.5861283005685025
gene,GENE_0041,6,0,3,2,0,0.5393370746083822
gene,GENE_0041,6,0,0,2,1,0.6920319794627627
gene,GENE_0041,6,0,3,2,2,0.6302618146789576
gene,GENE_0041,6,0,4,2,3,0.6723286529939742
gene,GENE_0042,3,0,1,0,0,0.20727826715124306
gene,GENE_0042,3,0,5,0,1,0.3479409122559822
gene,GENE_0042,3,0,2,0,2,0.14572255574755927
gene,GENE_0042,3,0,0,0,3,0.22262858529682764
gene,GENE_0042,3,0,3,1,0,0.24572528797839938
gene,GENE_0042,3,0,0,1,1,0.3102421525727
gene,GENE_0042,3,0,1,1,2,0.32258746650608133
gene,GENE_0042,3,0,0,1,3,0.28441499603366527
gene,GENE_0042,3,0,3,2,0,0.3095701694147271
gene,GENE_0042,3,0,5,2,1,0.30942528410312364
gene,GENE_0042,3,0,1,2,2,0.369677417362297
gene,GENE_0042,3,0,0,2,3,0.25856149520741634
gene,GENE_0043,6,0,3,0,0,0.3039572757646696
gene,GENE_0043,6,0,3,0,1,0.2582627050240184
gene,GENE_0043,6,0,5,0,2,0.28275646970778573
gene,GENE_0043,6,0,4,0,3,0.32408193501506677
gene,GENE_0043,6,0,3,1,0,0.29758256441278974
gene,GENE_0043,6,0,4,1,1,0.19867705961433385
gene,GENE_0043,6,0,5,1,2,0.39743520065893717
gene,GENE_0043,6,0,0,1,3,0.3053961521826329
gene,GENE_0043,6,0,2,2,0,0.21775735300686716
gene,GENE_0043,6,0,1,2,1,0.3599828639555223
gene,GENE_0043,6,0,1,2,2,0.29919260326684827
gene,GENE_0043,6,0,3,2,3,0.37239486647493264
gene,GENE_0044,2,0,4,0,0,1.0561396942714272
gene,GENE_0044,2,0,2,0,1,0.9488265683942967
gene,GENE_0044,2,0,3,0,2,1.030275952518077
gene,GENE_0044,2,0,2,0,3,0.987336985958588
gene,GENE_0044,2,0,2,1,0,0.8926158296281971
gene,GENE_0044,2,0,3,1,1,0.832214631295015
gene,GENE_0044,2,0,5,1,2,0.9936184700330806
gene,GENE_0044,2,0,3,1,3,1.0473598482173754
gene,GENE_0044,2,0,4,2,0,0.9564585005090859
gene,GENE_0044,2,0,2,2,1,1.0016137766215005
gene,GENE_0044,2,0,0,2,2,0.9559544059713275
gene,GENE_0044,2,0,3,2,3,0.8507674504134418
gene,GENE_0045,2,0,5,0,0,0.26703738756826856
gene,GENE_0045,2,0,4,0,1,0.237170525707412
gene,GENE_0045,2,0,1,0,2,0.27324835641452566
gene,GENE_0045,2,0,1,0,3,0.3586363692004495
gene,GENE_0045,2,0,0,1,0,0.34025677990181574
gene,GENE_0045,2,0,1,1,1,0.18930911002035877
gene,GENE_0045,2,0,4,1,2,0.2146284593822344
gene,GENE_0045,2,0,4,1,3,0.3669602993734989
gene,GENE_0045,2,0,3,2,0,0.2019391806874086
gene,GENE_0045,2,0,5,2,1,0.2281710469194652
gene,GENE_0045,2,0,1,2,2,0.21780445959986913
gene,GENE_0045,2,0,0,2,3,0.23953579674451841
gene,GENE_0046,7,0,3,0,0,0.26816738328995765
gene,GENE_0046,7,0,5,0,1,0.3016667553341238
gene,GENE_0046,7,0,4,0,2,0.23540043423165977
gene,GENE_0046,7,0,2,0,3,0.4375286656911405
gene,GENE_0046,7,0,3,1,0,0.4083604422548961
gene,GENE_0046,7,0,2,1,1,0.38572241407719143
gene,GENE_0046,7,0,1,1,2,0.41069520419865935
gene,GENE_0046,7,0,5,1,3,0.1649465112587966
gene,GENE_0046,7,0,4,2,0,0.2288859053980749
gene,GENE_0046,7,0,5,2,1,0.27005441641453326
gene,GENE_0046,7,0,1,2,2,0.20086589927113072
gene,GENE_0046,7,0,5,2,3,0.35236604424371076
gene,GENE_0047,5,0,4,0,0,0.8537880728769294
gene,GENE_0047,5,0,0,0,1,0.9430744961573059
gene,GENE_0047,5,0,4,0,2,0.8251588538178318
gene,GENE_0047,5,0,3,0,3,0.8916285356707642
gene,GENE_0047,5,0,3,1,0,1.0106739304575134
gene,GENE_0047,5,0,2,1,1,0.907611905728913
gene,GENE_0047,5,0,1,1,2,0.9688725879663367
gene,GENE_0047,5,0,3,1,3,0.9686255721111975
gene,GENE_0047,5,0,1,2,0,0.9339204463227541
gene,GENE_0047,5,0,5,2,1,1.027554928278112
gene,GENE_0047,5,0,3,2,2,1.0454886483839816
gene,GENE_0047,5,0,2,2,3,0.9445356536860606
gene,GENE_0048,1,0,4,0,0,0.9007759754416638
gene,GENE_0048,1,0,0,0,1,0.7985534706319745
gene,GENE_0048,1,0,5,0,2,0.7918075865171018
gene,GENE_0048,1,0,5,0,3,0.8771044999493793
gene,GENE_0048,1,0,2,1,0,0.8467562522558884
gene,GENE_0048,1,0,5,1,1,0.8565623178637521
gene,GENE_0048,1,0,2,1,2,0.7073185631697056
gene,GENE_0048,1,0,4,1,3,0.7588601152465977
gene,GENE_0048,1,0,1,2,0,0.7878024968171078
gene,GENE_0048,1,0,1,2,1,0.8210323445266816
gene,GENE_0048,1,0,0,2,2,0.9063987535704184
gene,GENE_0048,1,0,4,2,3,0.6958869233672275
gene,GENE_0049,0,0,5,0,0,0.5432118591680545
gene,GENE_0049,0,0,2,0,1,0.5416354564786997
gene,GENE_0049,0,0,4,0,2,0.4223330543579602
gene,GENE_0049,0,0,1,0,3,0.5646851985938246
gene,GENE_0049,0,0,5,1,0,0.34959286225546893
gene,GENE_0049,0,0,5,1,1,0.5250242791183005
gene,GENE_0049,0,0,0,1,2,0.4930037922717431
gene,GENE_0049,0,0,1,1,3,0.4600027466488537
gene,GENE_0049,0,0,2,2,0,0.4420338607510026
gene,GENE_0049,0,0,2,2,1,0.46185647752649833
gene,GENE_0049,0,0,4,2,2,0.41950056255448237
gene,GENE_0049,0,0,4,2,3,0.4878959714867817
gene,GENE_0050,5,0,2,0,0,0.3248216451301367
gene,GENE_0050,5,0,2,0,1,0.2177925140252116
gene,GENE_0050,5,0,1,0,2,0.24198990354551242
gene,GENE_0050,5,0,5,0,3,0.3486685318330301
gene,GENE_0050,5,0,0,1,0,0.23917269368561195
gene,GENE_0050,5,0,5,1,1,0.36803101392326815
gene,GENE_0050,5,0,1,1,2,0.46392803499303714
gene,GENE_0050,5,0,1,1,3,0.33359705552906393
gene,GENE_0050,5,0,1,2,0,0.3657897783337893
gene,GENE_0050,5,0,2,2,1,0.39899031921253314
gene,GENE_0050,5,0,5,2,2,0.3281285983170684
gene,GENE_0050,5,0,3,2,3,0.41672912964100617
gene,GENE_0051,6,0,0,0,0,0.5818594211905836
gene,GENE_0051,6,0,1,0,1,0.5518815550184983
gene,GENE_0051,6,0,4,0,2,0.610237722058494
gene,GENE_0051,6,0,1,0,3,0.6042991785741338
gene,GENE_0051,6,0,1,1,0,0.4812333881659453
gene,GENE_0051,6,0,0,1,1,0.6669778260693553
gene,GENE_0051,6,0,2,1,2,0.637093691054657
gene,GENE_0051,6,0,3,1,3,0.6643385300202642
gene,GENE_0051,6,0,5,2,0,0.616321036399416
gene,GENE_0051,6,0,5,2,1,0.5367319478139622
gene,GENE_0051,6,0,5,2,2,0.4783796023768693
gene,GENE_0051,6,0,5,2,3,0.5749940865342233
gene,GENE_0052,6,0,2,0,0,0.6992563171008384
gene,GENE_0052,6,0,4,0,1,0.7977353508349584
gene,GENE_0052,6,0,3,0,2,0.7067700600743431
gene,GENE_0052,6,0,2,0,3,0.7768561270134741
gene,GENE_0052,6,0,1,1,0,0.6637997032606531
gene,GENE_0052,6,0,5,1,1,0.6818094060053871
gene,GENE_0052,6,0,3,1,2,0.7578149974795478
gene,GENE_0052,6,0,5,1,3,0.5948384785409024
gene,GENE_0052,6,0,3,2,0,0.7242224542062963
gene,GENE_0052,6,0,5,2,1,0.7619396951760864
gene,GENE_0052,6,0,3,2,2,0.6599585724643965
gene,GENE_0052,6,0,3,2,3,0.6108486664358431
gene,GENE_0053,3,0,4,0,0,0.7454698141687212
gene,GENE_0053,3,0,1,0,1,0.777584556332913
gene,GENE_0053,3,0,5,0,2,0.7983923340187625
gene,GENE_0053,3,0,4,0,3,0.8052011847391636
gene,GENE_0053,3,0,2,1,0,0.6811576969011351
gene,GENE_0053,3,0,2,1,1,0.5892144364310044
gene,GENE_0053,3,0,2,1,2,0.780034124311633
gene,GENE_0053,3,0,1,1,3,0.5961795862780321
gene,GENE_0053,3,0,0,2,0,0.7638962650128938
gene,GENE_0053,3,0,0,2,1,0.6738058288352596
gene,GENE_0053,3,0,3,2,2,0.7273495005916818
gene,GENE_0053,3,0,1,2,3,0.6205635901498577
gene,GENE_0054,0,0,0,0,0,0.6696993763575463
gene,GENE_0054,0,0,2,0,1,0.6286540777599706
gene,GENE_0054,0,0,1,0,2,0.6372176611424734
gene,GENE_0054,0,0,5,0,3,0.7467812258679991
gene,GENE_0054,0,0,4,1,0,0.6854444323816687
gene,GENE_0054,0,0,5,1,1,0.695798892870091
gene,GENE_0054,0,0,5,1,2,0.6572622837693988
gene,GENE_0054,0,0,1,1,3,0.7191668959585861
gene,GENE_0054,0,0,4,2,0,0.7348982892389712
gene,GENE_0054,0,0,1,2,1,0.7188113634318777
gene,GENE_0054,0,0,3,2,2,0.6669325244179652
gene,GENE_0054,0,0,1,2,3,0.8248254089861371
gene,GENE_0055,0,0,4,0,0,0.2667670074317723
gene,GENE_0055,0,0,5,0,1,0.48761318090339095
gene,GENE_0055,0,0,1,0,2,0.4682647965470232
gene,GENE_0055,0,0,5,0,3,0.4504167715459946
gene,GENE_0055,0,0,5,1,0,0.2758358200940751
gene,GENE_0055,0,0,1,1,1,0.3979470728926986
gene,GENE_0055,0,0,3,1,2,0.4160586174256594
gene,GENE_0055,0,0,3,1,3,0.37204284750347644
gene,GENE_0055,0,0,2,2,0,0.4767528424473557
gene,GENE_0055,0,0,3,2,1,0.48044961436078676
gene,GENE_0055,0,0,3,2,2,0.25775978747001416
gene,GENE_0055,0,0,2,2,3,0.4670415015821832
gene,GENE_0056,4,0,0,0,0,0.5751955035719974
gene,GENE_0056,4,0,2,0,1,0.3906983981594585
gene,GENE_0056,4,0,0,0,2,0.525744512750968
gene,GENE_0056,4,0,0,0,3,0.44496939070145675
gene,GENE_0056,4,0,4,1,0,0.44410327168135516
gene,GENE_0056,4,0,4,1,1,0.46536132152711635
gene,GENE_0056,4,0,2,1,2,0.3516538078205416
gene,GENE_0056,4,0,0,1,3,0.4695892149528254
gene,GENE_0056,4,0,0,2,0,0.5193255680759506
gene,GENE_0056,4,0,1,2,1,0.5074711666971454
gene,GENE_0056,4,0,0,2,2,0.430855737642158
gene,GENE_0056,4,0,5,2,3,0.7099492867351159
gene,GENE_0057,1,0,4,0,0,0.8256577592397599
gene,GENE_0057,1,0,0,0,1,0.8857888628536807
gene,GENE_0057,1,0,2,0,2,0.8016822363294543
gene,GENE_0057,1,0,4,0,3,0.9050601123271559
gene,GENE_0057,1,0,0,1,0,0.7569800625360597
gene,GENE_0057,1,0,2,1,1,0.9655925964650549
gene,GENE_0057,1,0,5,1,2,0.8763363649608509
gene,GENE_0057,1,0,3,1,3,0.8024515964986906
gene,GENE_0057,1,0,1,2,0,0.848725331438339
gene,GENE_0057,1,0,4,2,1,0.8034638488944874
gene,GENE_0057,1,0,2,2,2,0.7772014267106402
gene,GENE_0057,1,0,1,2,3,0.7858443696441897
gene,GENE_0058,3,0,4,0,0,0.7140314900946779
gene,GENE_0058,3,0,5,0,1,0.6866138232476703
gene,GENE_0058,3,0,2,0,2,0.730505556099477
gene,GENE_0058,3,0,4,0,3,0.7184452914986877
gene,GENE_0058,3,0,3,1,0,0.842126742574916
gene,GENE_0058,3,0,0,1,1,0.7627991396699643
gene,GENE_0058,3,0,2,1,2,0.7726582722697993
gene,GENE_0058,3,0,5,1,3,0.8719618774596777
gene,GENE_0058,3,0,4,2,0,0.9266955292186775
gene,GENE_0058,3,0,0,2,1,0.861710709081173
gene,GENE_0058,3,0,1,2,2,0.9293898245560277
gene,GENE_0058,3,0,5,2,3,0.8700829844960482
gene,GENE_0059,2,0,5,0,0,0.9449202259691956
gene,GENE_0059,2,0,1,0,1,0.7346731926029559
gene,GENE_0059,2,0,0,0,2,0.8971333721903655
gene,GENE_0059,2,0,4,0,3,0.8437963006601813
gene,GENE_0059,2,0,1,1,0,0.8022918951304099
gene,GENE_0059,2,0,5,1,1,0.8619996026706241
gene,GENE_0059,2,0,5,1,2,0.7856206588209004
gene,GENE_0059,2,0,2,1,3,0.7978089960807913
gene,GENE_0059,2,0,0,2,0,0.8195211928732534
gene,GENE_0059,2,0,0,2,1,0.8983113203964136
gene,GENE_0059,2,0,2,2,2,0.9538664956496752
gene,GENE_0059,2,0,5,2,3,0.6582184539482986
gene,GENE_0060,1,1,4,0,0,1.2817651647903727
gene,GENE_0060,1,1,1,0,1,1.3123033306268574
gene,GENE_0060,1,1,4,0,2,1.282483292629323
gene,GENE_0060,1,1,0,0,3,1.2096690520366988
gene,GENE_0060,1,1,2,1,0,1.3340868783583346
gene,GENE_0060,1,1,3,1,1,1.3731905776092759
gene,GENE_0060,1,1,1,1,2,1.2494269122266117
gene,GENE_0060,1,1,3,1,3,1.3811159129033865
gene,GENE_0060,1,1,3,2,0,1.3386680104289206
gene,GENE_0060,1,1,3,2,1,1.2741134208534668
gene,GENE_0060,1,1,0,2,2,1.3535973191488049
gene,GENE_0060,1,1,0,2,3,1.2336042553012714
gene,GENE_0061,0,0,0,0,0,1.0102097978405598
gene,GENE_0061,0,0,4,0,1,1.0803267424567848
gene,GENE_0061,0,0,0,0,2,0.9954489262271949
gene,GENE_0061,0,0,5,0,3,1.0013367672417604
gene,GENE_0061,0,0,3,1,0,0.9688977332538101
gene,GENE_0061,0,0,4,1,1,1.014817185548515
gene,GENE_0061,0,0,3,1,2,0.9002664595695803
gene,GENE_0061,0,0,3,1,3,1.0188426920485512
gene,GENE_0061,0,0,2,2,0,0.8807142183817567
gene,GENE_0061,0,0,1,2,1,0.9900151434595067
gene,GENE_0061,0,0,2,2,2,0.8638621910547315
gene,GENE_0061,0,0,5,2,3,1.0676390705708056
gene,GENE_0062,6,0,0,0,0,0.4427021842278849
gene,GENE_0062,6,0,4,0,1,0.4737992797952556
gene,GENE_0062,6,0,4,0,2,0.6823078867311054
gene,GENE_0062,6,0,5,0,3,0.49311293700045594
gene,GENE_0062,6,0,1,1,0,0.6089141147474877
gene,GENE_0062,6,0,1,1,1,0.5577844935319533
gene,GENE_0062,6,0,0,1,2,0.5290797773254737
gene,GENE_0062,6,0,1,1,3,0.5659529690207215
gene,GENE_0062,6,0,0,2,0,0.4413056168434101
gene,GENE_0062,6,0,4,2,1,0.398173693699571
gene,GENE_0062,6,0,3,2,2,0.529621917998743
gene,GENE_0062,6,0,3,2,3,0.5611061839026584
gene,GENE_0063,3,0,1,0,0,0.7645785020821622
gene,GENE_0063,3,0,1,0,1,1.0225167095077405
gene,GENE_0063,3,0,0,0,2,0.6183851525643547
gene,GENE_0063,3,0,4,0,3,0.8425319338865167
gene,GENE_0063,3,0,0,1,0,0.876644979040253
gene,GENE_0063,3,0,0,1,1,0.7774447225629757
gene,GENE_0063,3,0,5,1,2,0.944929925663114
gene,GENE_0063,3,0,1,1,3,0.8278565524722321
gene,GENE_0063,3,0,0,2,0,0.8935321865460172
gene,GENE_0063,3,0,1,2,1,0.7349904368663968
gene,GENE_0063,3,0,2,2,2,0.7519788290096012
gene,GENE_0063,3,0,0,2,3,0.7979005059806998
gene,GENE_0064,4,0,4,0,0,0.8197309626582039
gene,GENE_0064,4,0,1,0,1,0.8795735300028673
gene,GENE_0064,4,0,5,0,2,0.7121958765301275
gene,GENE_0064,4,0,0,0,3,0.9784825071043726
gene,GENE_0064,4,0,4,1,0,0.9619718990056751
gene,GENE_0064,4,0,3,1,1,0.7300623039361664
gene,GENE_0064,4,0,0,1,2,1.019123453798554
gene,GENE_0064,4,0,1,1,3,0.7115940989642392
gene,GENE_0064,4,0,4,2,0,0.9513183473254707
gene,GENE_0064,4,0,4,2,1,0.8522571130813255
gene,GENE_0064,4,0,3,2,2,0.737007033441681
gene,GENE_0064,4,0,4,2,3,0.9755979052393289
gene,GENE_0065,7,0,2,0,0,0.6567769940723986
gene,GENE_0065,7,0,5,0,1,0.7437490628911443
gene,GENE_0065,7,0,1,0,2,0.942270974356567
gene,GENE_0065,7,0,2,0,3,0.6840521162546908
gene,GENE_0065,7,0,5,1,0,0.659623848322078
gene,GENE_0065,7,0,5,1,1,0.7157485447755612
gene,GENE_0065,7,0,2,1,2,0.7926945208277004
gene,GENE_0065,7,0,0,1,3,0.8151067577215492
gene,GENE_0065,7,0,4,2,0,0.8054807719148016
gene,GENE_0065,7,0,3,2,1,0.5884515745235862
gene,GENE_0065,7,0,5,2,2,0.7095332272547035
gene,GENE_0065,7,0,0,2,3,0.5275381258828507
gene,GENE_0066,7,0,4,0,0,0.2586362219115053
gene,GENE_0066,7,0,4,0,1,0.15603184179588303
gene,GENE_0066,7,0,0,0,2,0.24187864087730304
gene,GENE_0066,7,0,4,0,3,0.35200168621438604
gene,GENE_0066,7,0,0,1,0,0.2688442143975856
gene,GENE_0066,7,0,3,1,1,0.19614644913172663
gene,GENE_0066,7,0,3,1,2,0.13016961159486956
gene,GENE_0066,7,0,4,1,3,0.07801662255712619
gene,GENE_0066,7,0,1,2,0,0.29961337056030113
gene,GENE_0066,7,0,0,2,1,0.2833994544172574
gene,GENE_0066,7,0,3,2,2,0.1931153133240071
gene,GENE_0066,7,0,3,2,3,0.06618285388857265
gene,GENE_0067,3,0,2,0,0,0.793939950654595
gene,GENE_0067,3,0,3,0,1,0.9748958260956031
gene,GENE_0067,3,0,5,0,2,0.9285691639082554
gene,GENE_0067,3,0,4,0,3,0.8989599107108575
gene,GENE_0067,3,0,1,1,0,1.0381789255013327
gene,GENE_0067,3,0,2,1,1,1.0803557891871933
gene,GENE_0067,3,0,1,1,2,1.072406398177452
gene,GENE_0067,3,0,4,1,3,0.9875073417223668
gene,GENE_0067,3,0,2,2,0,0.8578729748500281
gene,GENE_0067,3,0,0,2,1,0.8415420462090495
gene,GENE_0067,3,0,0,2,2,1.0101389211452396
gene,GENE_0067,3,0,3,2,3,0.9192198832288253
gene,GENE_0068,5,0,0,0,0,0.7138305120528001
gene,GENE_0068,5,0,0,0,1,0.7646900676073191
gene,GENE_0068,5,0,2,0,2,0.7370133552931568
gene,GENE_0068,5,0,3,0,3,0.6849066402119006
gene,GENE_0068,5,0,4,1,0,0.6284219613468162
gene,GENE_0068,5,0,5,1,1,0.7213634505028317
gene,GENE_0068,5,0,0,1,2,0.6614947630324023
gene,GENE_0068,5,0,0,1,3,0.5202595897512045
gene,GENE_0068,5,0,2,2,0,0.6977075566434368
gene,GENE_0068,5,0,2,2,1,0.7560388430012891
gene,GENE_0068,5,0,4,2,2,0.7240036314167453
gene,GENE_0068,5,0,0,2,3,0.6059901237348014
gene,GENE_0069,5,0,1,0,0,0.765467383176049
gene,GENE_0069,5,0,1,0,1,0.6053258346016507
gene,GENE_0069,5,0,3,0,2,0.8444311062434109
gene,GENE_0069,5,0,3,0,3,0.6318165588167308
gene,GENE_0069,5,0,0,1,0,0.5878536571891156
gene,GENE_0069,5,0,0,1,1,0.6838510411410915
gene,GENE_0069,5,0,4,1,2,0.7193694515880097
gene,GENE_0069,5,0,0,1,3,0.7276574102072224
gene,GENE_0069,5,0,4,2,0,0.6325671991744405
gene,GENE_0069,5,0,1,2,1,0.6407414004074994
gene,GENE_0069,5,0,2,2,2,0.836800441665652
gene,GENE_0069,5,0,1,2,3,0.6052468807438448
gene,GENE_0070,3,0,5,0,0,0.7773434352883289
gene,GENE_0070,3,0,5,0,1,0.9090273140006292
gene,GENE_0070,3,0,0,0,2,0.9144184486250242
gene,GENE_0070,3,0,0,0,3,0.9291461421542783
gene,GENE_0070,3,0,3,1,0,0.9447744000649121
gene,GENE_0070,3,0,3,1,1,0.8812138268974256
gene,GENE_0070,3,0,4,1,2,0.836843074061637
gene,GENE_0070,3,0,3,1,3,0.8140415883656933
gene,GENE_0070,3,0,2,2,0,0.8843167372308893
gene,GENE_0070,3,0,0,2,1,0.8329949855620277
gene,GENE_0070,3,0,3,2,2,0.858730997430852
gene,GENE_0070,3,0,2,2,3,0.6313765503164409
gene,GENE_0071,4,0,0,0,0,0.9926751678604904
gene,GENE_0071,4,0,1,0,1,0.9400834864679396
gene,GENE_0071,4,0,4,0,2,0.9487634211976144
gene,GENE_0071,4,0,0,0,3,0.8011877289673723
gene,GENE_0071,4,0,4,1,0,0.9107433872475564
gene,GENE_0071,4,0,5,1,1,0.9407319431989268
gene,GENE_0071,4,0,5,1,2,0.9903394201421489
gene,GENE_0071,4,0,2,1,3,0.997967229838488
gene,GENE_0071,4,0,4,2,0,0.8989431691847616
gene,GENE_0071,4,0,0,2,1,0.9528105338569524
gene,GENE_0071,4,0,1,2,2,0.9725042892810206
gene,GENE_0071,4,0,1,2,3,0.8286982698481564
gene,GENE_0072,1,0,1,0,0,0.4889830579476274
gene,GENE_0072,1,0,1,0,1,0.6080114678144389
gene,GENE_0072,1,0,1,0,2,0.5258191747859348
gene,GENE_0072,1,0,5,0,3,0.5266206049317899
gene,GENE_0072,1,0,1,1,0,0.39327251731210167
gene,GENE_0072,1,0,1,1,1,0.5322540980076386
gene,GENE_0072,1,0,5,1,2,0.5128288772907502
gene,GENE_0072,1,0,1,1,3,0.6129915478966442
gene,GENE_0072,1,0,5,2,0,0.5587200588416013
gene,GENE_0072,1,0,4,2,1,0.472297250942088
gene,GENE_0072,1,0,2,2,2,0.5835375316104994
gene,GENE_0072,1,0,3,2,3,0.4808240398557271
gene,GENE_0073,5,0,2,0,0,0.5575574755758743
gene,GENE_0073,5,0,4,0,1,0.4225805034539569
gene,GENE_0073,5,0,3,0,2,0.37933932783699065
gene,GENE_0073,5,0,4,0,3,0.5437231196582683
gene,GENE_0073,5,0,1,1,0,0.4808872943905223
gene,GENE_0073,5,0,4,1,1,0.3868053211096055
gene,GENE_0073,5,0,3,1,2,0.5362798685832431
gene,GENE_0073,5,0,5,1,3,0.4542988472831233
gene,GENE_0073,5,0,2,2,0,0.368318606855365
gene,GENE_0073,5,0,1,2,1,0.5115677187202686
gene,GENE_0073,5,0,5,2,2,0.5637354264810707
gene,GENE_0073,5,0,3,2,3,0.38207218475505966
gene,GENE_0074,5,0,5,0,0,0.7874263685356946
gene,GENE_0074,5,0,1,0,1,0.6485224875059622
gene,GENE_0074,5,0,3,0,2,0.6202539194350061
gene,GENE_0074,5,0,5,0,3,0.6977829670867938
gene,GENE_0074,5,0,2,1,0,0.8017903358219677
gene,GENE_0074,5,0,2,1,1,0.787010379054853
gene,GENE_0074,5,0,2,1,2,0.6804857696247648
gene,GENE_0074,5,0,1,1,3,0.7783284330892386
gene,GENE_0074,5,0,2,2,0,0.7085289161171299
gene,GENE_0074,5,0,4,2,1,0.6947078563709609
gene,GENE_0074,5,0,1,2,2,0.8831347173304527
gene,GENE_0074,5,0,0,2,3,0.7486729127810976
gene,GENE_0075,5,0,1,0,0,0.6035566795990662
gene,GENE_0075,5,0,1,0,1,0.6403832076640573
gene,GENE_0075,5,0,2,0,2,0.4530201861798351
gene,GENE_0075,5,0,4,0,3,0.7132939372592421
gene,GENE_0075,5,0,5,1,0,0.4701201094166162
gene,GENE_0075,5,0,3,1,1,0.6656091339652136
gene,GENE_0075,5,0,4,1,2,0.5330921578907402
gene,GENE_0075,5,0,0,1,3,0.4704345636136488
gene,GENE_0075,5,0,3,2,0,0.5719893792540639
gene,GENE_0075,5,0,3,2,1,0.5489830380747793
gene,GENE_0075,5,0,4,2,2,0.7535338118642805
gene,GENE_0075,5,0,1,2,3,0.6828194950712232
gene,GENE_0076,3,0,5,0,0,0.9083528530976314
gene,GENE_0076,3,0,3,0,1,0.8708810704397554
gene,GENE_0076,3,0,1,0,2,0.7597720310925052
gene,GENE_0076,3,0,2,0,3,0.8605863739180868
gene,GENE_0076,3,0,5,1,0,0.8491445465597672
gene,GENE_0076,3,0,0,1,1,0.8903613148653786
gene,GENE_0076,3,0,5,1,2,0.9372922237524596
gene,GENE_0076,3,0,2,1,3,0.7749472586322237
gene,GENE_0076,3,0,5,2,0,0.9403492912270615
gene,GENE_0076,3,0,0,2,1,0.8197406680160712
gene,GENE_0076,3,0,0,2,2,0.8182131671813526
gene,GENE_0076,3,0,4,2,3,0.774491694609506
gene,GENE_0077,6,0,3,0,0,0.7577509745714178
gene,GENE_0077,6,0,2,0,1,0.8903939320047225
gene,GENE_0077,6,0,2,0,2,0.8611877868847329
gene,GENE_0077,6,0,4,0,3,0.769542812731518
gene,GENE_0077,6,0,0,1,0,0.9572549943748863
gene,GENE_0077,6,0,2,1,1,0.8996584783251096
gene,GENE_0077,6,0,4,1,2,0.8510584350686633
gene,GENE_0077,6,0,1,1,3,0.8333433277398704
gene,GENE_0077,6,0,1,2,0,0.9875267814833635
gene,GENE_0077,6,0,3,2,1,0.86844186706418
gene,GENE_0077,6,0,5,2,2,0.9029644866786546
gene,GENE_0077,6,0,2,2,3,0.7950302633692355
gene,GENE_0078,2,0,1,0,0,0.4874891428732225
gene,GENE_0078,2,0,3,0,1,0.5403160230268212
gene,GENE_0078,2,0,2,0,2,0.6193096981732176
gene,GENE_0078,2,0,5,0,3,0.6092210558601616
gene,GENE_0078,2,0,5,1,0,0.5628483587968983
gene,GENE_0078,2,0,2,1,1,0.5964056419099021
gene,GENE_0078,2,0,0,1,2,0.5344467402110249
gene,GENE_0078,2,0,2,1,3,0.4681183779439554
gene,GENE_0078,2,0,2,2,0,0.49794493202961415
gene,GENE_0078,2,0,2,2,1,0.48969786141084265
gene,GENE_0078,2,0,5,2,2,0.5478912229869521
gene,GENE_0078,2,0,3,2,3,0.4707616932826595
gene,GENE_0079,1,1,3,0,0,1.4552134320432435
gene,GENE_0079,1,1,5,0,1,1.3798062675249925
gene,GENE_0079,1,1,1,0,2,1.5274028362940024
gene,GENE_0079,1,1,0,0,3,1.4998643494269128
gene,GENE_0079,1,1,3,1,0,1.662986990881391
gene,GENE_0079,1,1,2,1,1,1.4068282198804243
gene,GENE_0079,1,1,5,1,2,1.6052745919266718
gene,GENE_0079,1,1,5,1,3,1.3770066770449554
gene,GENE_0079,1,1,3,2,0,1.6179225800622146
gene,GENE_0079,1,1,4,2,1,1.5256517366569589
gene,GENE_0079,1,1,1,2,2,1.3794373638299449
gene,GENE_0079,1,1,0,2,3,1.322108702124601
gene,GENE_0080,0,0,2,0,0,0.47237634327351613
gene,GENE_0080,0,0,0,0,1,0.40907162110876744
gene,GENE_0080,0,0,4,0,2,0.49733023763948025
gene,GENE_0080,0,0,5,0,3,0.38733834645246507
gene,GENE_0080,0,0,4,1,0,0.41332317731046764
