compound_id,gene_id,cosine_similarity,compound_cluster,gene_cluster
CMPD_0399,GENE_0152,0.3007293939590454,15,5
CMPD_0399,GENE_1153,0.2815384566783905,15,4
CMPD_0399,GENE_0924,0.2808253765106201,15,28
CMPD_0399,GENE_0155,0.27224987745285034,15,17
CMPD_0400,GENE_1009,0.3572710454463959,24,24
CMPD_0400,GENE_0534,0.33710312843322754,24,24
CMPD_0400,GENE_0038,0.30974912643432617,24,9
CMPD_0400,GENE_0642,0.2875802218914032,24,24
CMPD_0400,GENE_0681,0.2781111001968384,24,24
CMPD_0401,GENE_0218,0.317365437746048,26,26
CMPD_0401,GENE_0573,0.27561014890670776,26,0
CMPD_0401,GENE_0806,0.25793150067329407,26,23
CMPD_0401,GENE_0340,0.2509158253669739,26,20
CMPD_0401,GENE_0926,0.24733000993728638,26,0
CMPD_0402,GENE_0158,0.34514951705932617,15,14
CMPD_0402,GENE_0070,0.3283833861351013,15,25
CMPD_0402,GENE_0932,0.32642248272895813,15,7
CMPD_0402,GENE_0076,0.3125869631767273,15,25
CMPD_0402,GENE_1040,0.2976292669773102,15,28
CMPD_0403,GENE_0639,0.3238644599914551,7,7
CMPD_0403,GENE_0391,0.3172001540660858,7,25
CMPD_0403,GENE_1174,0.2930448055267334,7,25
CMPD_0403,GENE_0870,0.28900355100631714,7,9
CMPD_0403,GENE_0153,0.2745873034000397,7,13
CMPD_0404,GENE_1198,0.4747755527496338,9,17
CMPD_0404,GENE_0280,0.43967559933662415,9,9
CMPD_0404,GENE_0142,0.3943408727645874,9,9
CMPD_0404,GENE_0777,0.37503892183303833,9,9
CMPD_0404,GENE_0271,0.3399295210838318,9,9
CMPD_0405,GENE_1014,0.3686910569667816,9,10
CMPD_0405,GENE_0781,0.29257792234420776,9,17
CMPD_0405,GENE_0335,0.290507972240448,9,23
CMPD_0405,GENE_0681,0.26351091265678406,9,24
CMPD_0405,GENE_0876,0.2631114721298218,9,14
CMPD_0406,GENE_0126,0.3775971233844757,22,22
CMPD_0406,GENE_0720,0.3401889204978943,22,10
CMPD_0406,GENE_1070,0.28268447518348694,22,22
CMPD_0406,GENE_0227,0.27825140953063965,22,29
CMPD_0406,GENE_0025,0.271930068731308,22,22
CMPD_0407,GENE_0923,0.40104803442955017,24,24
CMPD_0407,GENE_0192,0.3591150939464569,24,24
CMPD_0407,GENE_0316,0.34444308280944824,24,11
CMPD_0407,GENE_0191,0.3393997848033905,24,24
CMPD_0407,GENE_0489,0.31938138604164124,24,15
CMPD_0408,GENE_0628,0.31555742025375366,14,20
CMPD_0408,GENE_0352,0.31502994894981384,14,16
CMPD_0408,GENE_0713,0.30743181705474854,14,19
CMPD_0408,GENE_0018,0.30552658438682556,14,19
CMPD_0408,GENE_0224,0.30245494842529297,14,7
CMPD_0409,GENE_0112,0.2929427921772003,28,10
CMPD_0409,GENE_1060,0.2863200902938843,28,24
CMPD_0409,GENE_0385,0.2832697033882141,28,24
CMPD_0409,GENE_0794,0.2785475552082062,28,24
CMPD_0409,GENE_0138,0.2726370692253113,28,23
CMPD_0410,GENE_0595,0.3359279930591583,15,10
CMPD_0410,GENE_0291,0.300306111574173,15,23
CMPD_0410,GENE_0930,0.27777424454689026,15,10
CMPD_0410,GENE_0521,0.2728472054004669,15,10
CMPD_0410,GENE_0625,0.2679698169231415,15,12
CMPD_0411,GENE_1153,0.3707422614097595,4,4
CMPD_0411,GENE_0559,0.3263588845729828,4,25
CMPD_0411,GENE_1045,0.31850239634513855,4,4
CMPD_0411,GENE_0215,0.30162596702575684,4,10
CMPD_0411,GENE_0418,0.29720792174339294,4,4
CMPD_0412,GENE_0853,0.42375069856643677,10,10
CMPD_0412,GENE_0387,0.39660921692848206,10,10
CMPD_0412,GENE_0579,0.38626807928085327,10,10
CMPD_0412,GENE_0977,0.37773776054382324,10,10
CMPD_0412,GENE_0040,0.37396618723869324,10,10
CMPD_0413,GENE_0680,0.3557661771774292,16,22
CMPD_0413,GENE_1010,0.3230133056640625,16,16
CMPD_0413,GENE_1020,0.32184040546417236,16,24
CMPD_0413,GENE_0848,0.3107558786869049,16,27
CMPD_0413,GENE_0631,0.3030567467212677,16,15
CMPD_0414,GENE_0340,0.3527817726135254,15,20
CMPD_0414,GENE_0571,0.2913907468318939,15,25
CMPD_0414,GENE_1183,0.2858104109764099,15,15
CMPD_0414,GENE_0096,0.26200687885284424,15,9
CMPD_0414,GENE_0868,0.2580487132072449,15,20
CMPD_0415,GENE_0716,0.3735171854496002,27,27
CMPD_0415,GENE_0649,0.3450389504432678,27,15
CMPD_0415,GENE_1155,0.3416920602321625,27,10
CMPD_0415,GENE_0739,0.3228875994682312,27,19
CMPD_0415,GENE_0618,0.3100336194038391,27,29
CMPD_0416,GENE_0914,0.272306889295578,13,23
CMPD_0416,GENE_0313,0.2587366998195648,13,8
CMPD_0416,GENE_1094,0.2586406469345093,13,13
CMPD_0416,GENE_0207,0.2523477077484131,13,25
CMPD_0416,GENE_0804,0.24545912444591522,13,10
CMPD_0417,GENE_0216,0.3488931953907013,13,2
CMPD_0417,GENE_0876,0.3242529332637787,13,14
CMPD_0417,GENE_0028,0.28830552101135254,13,17
CMPD_0417,GENE_1145,0.2837577760219574,13,14
CMPD_0417,GENE_0996,0.25842857360839844,13,11
CMPD_0418,GENE_0829,0.32686135172843933,21,18
CMPD_0418,GENE_0751,0.3215302526950836,21,5
CMPD_0418,GENE_0980,0.29485002160072327,21,15
CMPD_0418,GENE_0503,0.290486603975296,21,21
CMPD_0418,GENE_0499,0.2885591983795166,21,15
CMPD_0419,GENE_0166,0.27294692397117615,6,6
CMPD_0419,GENE_0571,0.27010518312454224,6,25
CMPD_0419,GENE_0774,0.263727605342865,6,16
CMPD_0419,GENE_1158,0.26305854320526123,6,17
CMPD_0419,GENE_0043,0.26064056158065796,6,14
CMPD_0420,GENE_0176,0.358845978975296,20,20
CMPD_0420,GENE_0457,0.33110561966896057,20,20
CMPD_0420,GENE_0223,0.3297785818576813,20,8
CMPD_0420,GENE_0911,0.3113515377044678,20,8
CMPD_0420,GENE_0621,0.29318371415138245,20,6
CMPD_0421,GENE_1013,0.3710123896598816,28,0
CMPD_0421,GENE_0655,0.32897236943244934,28,4
CMPD_0421,GENE_1024,0.2919088304042816,28,20
CMPD_0421,GENE_1016,0.27792075276374817,28,29
CMPD_0421,GENE_1030,0.2692795395851135,28,27
CMPD_0422,GENE_1058,0.33110857009887695,27,23
CMPD_0422,GENE_0182,0.3140401542186737,27,15
CMPD_0422,GENE_1165,0.3037095069885254,27,25
CMPD_0422,GENE_0452,0.30017468333244324,27,25
CMPD_0422,GENE_0688,0.25862225890159607,27,26
CMPD_0423,GENE_0150,0.3342705965042114,29,13
CMPD_0423,GENE_0823,0.3007104992866516,29,21
CMPD_0423,GENE_0387,0.2942579686641693,29,10
CMPD_0423,GENE_0848,0.290274977684021,29,27
CMPD_0423,GENE_0034,0.28245919942855835,29,10
CMPD_0424,GENE_0829,0.3670954406261444,18,18
CMPD_0424,GENE_0927,0.3139115571975708,18,17
CMPD_0424,GENE_0527,0.3078307509422302,18,12
CMPD_0424,GENE_0423,0.2743914723396301,18,24
CMPD_0424,GENE_0581,0.26653510332107544,18,24
CMPD_0425,GENE_1000,0.3350931406021118,16,17
CMPD_0425,GENE_1048,0.30523356795310974,16,21
CMPD_0425,GENE_1065,0.2847837805747986,16,10
CMPD_0425,GENE_0507,0.279349684715271,16,23
CMPD_0425,GENE_0357,0.2760798931121826,16,17
CMPD_0426,GENE_0711,0.32512420415878296,25,25
CMPD_0426,GENE_0504,0.28673255443573,25,25
CMPD_0426,GENE_0103,0.2867128849029541,25,20
CMPD_0426,GENE_0556,0.2850838303565979,25,23
CMPD_0426,GENE_0161,0.28280115127563477,25,29
CMPD_0427,GENE_0679,0.3130291998386383,15,15
CMPD_0427,GENE_0385,0.3048494756221771,15,24
CMPD_0427,GENE_0350,0.29999256134033203,15,1
CMPD_0427,GENE_0825,0.29949241876602173,15,1
CMPD_0427,GENE_0314,0.2945937514305115,15,19
CMPD_0428,GENE_0319,0.2966291010379791,26,25
CMPD_0428,GENE_0244,0.2796318531036377,26,17
CMPD_0428,GENE_0943,0.2791292071342468,26,17
CMPD_0428,GENE_0863,0.2671566903591156,26,23
CMPD_0428,GENE_0147,0.25791165232658386,26,25
CMPD_0429,GENE_0891,0.4022960960865021,9,27
CMPD_0429,GENE_1091,0.32600024342536926,9,26
CMPD_0429,GENE_0351,0.32078316807746887,9,26
CMPD_0429,GENE_1046,0.316068559885025,9,23
CMPD_0429,GENE_1093,0.2994179427623749,9,10
CMPD_0430,GENE_0612,0.3513990044593811,26,24
CMPD_0430,GENE_0996,0.3159779906272888,26,11
CMPD_0430,GENE_0246,0.3157769441604614,26,17
CMPD_0430,GENE_0661,0.31346213817596436,26,26
CMPD_0430,GENE_0681,0.3131660521030426,26,24
CMPD_0431,GENE_1104,0.32356205582618713,8,20
CMPD_0431,GENE_0239,0.27701497077941895,8,8
CMPD_0431,GENE_0772,0.27278703451156616,8,8
CMPD_0431,GENE_0345,0.26973456144332886,8,9
CMPD_0431,GENE_0537,0.2686016857624054,8,8
CMPD_0432,GENE_0160,0.31207209825515747,27,13
CMPD_0432,GENE_0912,0.2884032428264618,27,17
CMPD_0432,GENE_0223,0.28404539823532104,27,8
CMPD_0432,GENE_0347,0.2806115448474884,27,13
CMPD_0432,GENE_0905,0.2717149555683136,27,20
CMPD_0433,GENE_0773,0.35085803270339966,0,13
CMPD_0433,GENE_0011,0.3193478584289551,0,17
CMPD_0433,GENE_1012,0.27603963017463684,0,10
CMPD_0433,GENE_1123,0.2732846140861511,0,25
CMPD_0433,GENE_0683,0.2662086486816406,0,25
CMPD_0434,GENE_0238,0.3098841607570648,21,25
CMPD_0434,GENE_0499,0.3072882294654846,21,15
CMPD_0434,GENE_0823,0.30620908737182617,21,21
CMPD_0434,GENE_0085,0.30338573455810547,21,10
CMPD_0434,GENE_0736,0.2967086732387543,21,0
CMPD_0435,GENE_0639,0.29472994804382324,27,7
CMPD_0435,GENE_0359,0.29394403100013733,27,6
CMPD_0435,GENE_0947,0.2928091287612915,27,19
CMPD_0435,GENE_0042,0.27587512135505676,27,29
CMPD_0435,GENE_0512,0.2673565447330475,27,19
CMPD_0436,GENE_0201,0.30152714252471924,2,5
CMPD_0436,GENE_0560,0.2995808720588684,2,11
CMPD_0436,GENE_1127,0.29164358973503113,2,6
CMPD_0436,GENE_1063,0.2870372235774994,2,17
CMPD_0436,GENE_0013,0.2690869867801666,2,0
CMPD_0437,GENE_0174,0.27332213521003723,2,6
CMPD_0437,GENE_1198,0.27059105038642883,2,17
CMPD_0437,GENE_0268,0.27002909779548645,2,7
CMPD_0437,GENE_0751,0.26283785700798035,2,5
CMPD_0437,GENE_0674,0.2586428225040436,2,25
CMPD_0438,GENE_1077,0.3577536642551422,11,20
CMPD_0438,GENE_0350,0.2963545322418213,11,1
CMPD_0438,GENE_0118,0.2919676601886749,11,24
CMPD_0438,GENE_0459,0.27391326427459717,11,6
CMPD_0438,GENE_0274,0.2675444483757019,11,20
CMPD_0439,GENE_0404,0.28758275508880615,5,21
CMPD_0439,GENE_0512,0.2763049006462097,5,19
CMPD_0439,GENE_0683,0.2745470404624939,5,25
CMPD_0439,GENE_0584,0.27314504981040955,5,3
CMPD_0439,GENE_1168,0.2690856456756592,5,5
CMPD_0440,GENE_0879,0.31471937894821167,10,10
CMPD_0440,GENE_0483,0.3060274124145508,10,10
CMPD_0440,GENE_0853,0.28049033880233765,10,10
CMPD_0440,GENE_1048,0.2622205317020416,10,21
CMPD_0440,GENE_0617,0.25944823026657104,10,10
CMPD_0441,GENE_0411,0.32816025614738464,15,24
CMPD_0441,GENE_0983,0.3017643094062805,15,24
CMPD_0441,GENE_0402,0.2927163243293762,15,1
CMPD_0441,GENE_0311,0.2764420509338379,15,7
CMPD_0441,GENE_0910,0.2597152292728424,15,22
CMPD_0442,GENE_1017,0.3102709650993347,15,19
CMPD_0442,GENE_0984,0.292845755815506,15,17
CMPD_0442,GENE_0474,0.2790987193584442,15,15
CMPD_0442,GENE_0643,0.2790486514568329,15,20
CMPD_0442,GENE_0896,0.2731814384460449,15,19
CMPD_0443,GENE_0339,0.32468485832214355,12,23
CMPD_0443,GENE_0636,0.32036909461021423,12,12
CMPD_0443,GENE_0832,0.3179694414138794,12,12
CMPD_0443,GENE_1033,0.2956368327140808,12,12
CMPD_0443,GENE_1088,0.28481823205947876,12,23
CMPD_0444,GENE_1182,0.30828821659088135,4,19
CMPD_0444,GENE_0854,0.30151253938674927,4,20
CMPD_0444,GENE_0953,0.29796847701072693,4,28
CMPD_0444,GENE_0648,0.29200708866119385,4,23
CMPD_0444,GENE_0582,0.2693760097026825,4,26
CMPD_0445,GENE_0856,0.3096078634262085,29,29
CMPD_0445,GENE_0235,0.30433857440948486,29,28
CMPD_0445,GENE_0298,0.3005383610725403,29,14
CMPD_0445,GENE_1122,0.2946465313434601,29,6
CMPD_0445,GENE_0326,0.2869475483894348,29,22
CMPD_0446,GENE_0558,0.30400699377059937,29,11
CMPD_0446,GENE_0425,0.2987062633037567,29,10
CMPD_0446,GENE_0920,0.2925422787666321,29,10
CMPD_0446,GENE_0994,0.28890320658683777,29,1
CMPD_0446,GENE_0570,0.2825464904308319,29,24
CMPD_0447,GENE_0378,0.37898558378219604,1,1
CMPD_0447,GENE_0315,0.34613850712776184,1,19
CMPD_0447,GENE_0734,0.3186696767807007,1,19
CMPD_0447,GENE_0346,0.318032443523407,1,1
CMPD_0447,GENE_0197,0.2831190824508667,1,19
CMPD_0448,GENE_0039,0.3401123285293579,0,5
CMPD_0448,GENE_0521,0.27160462737083435,0,10
CMPD_0448,GENE_0449,0.2667956054210663,0,21
CMPD_0448,GENE_0164,0.2625443935394287,0,4
CMPD_0448,GENE_0287,0.2546309530735016,0,14
CMPD_0449,GENE_0011,0.4188975989818573,17,17
CMPD_0449,GENE_1198,0.40166670083999634,17,17
CMPD_0449,GENE_0399,0.3137987554073334,17,17
CMPD_0449,GENE_0205,0.2959969937801361,17,17
CMPD_0449,GENE_0918,0.2785407602787018,17,17
CMPD_0450,GENE_0582,0.3177514374256134,15,26
CMPD_0450,GENE_0055,0.26815006136894226,15,15
CMPD_0450,GENE_0761,0.2640744149684906,15,15
CMPD_0450,GENE_0879,0.26367509365081787,15,10
CMPD_0450,GENE_0720,0.25664448738098145,15,10
CMPD_0451,GENE_0324,0.3526870310306549,21,23
CMPD_0451,GENE_1058,0.3200388252735138,21,23
CMPD_0451,GENE_0284,0.31467923521995544,21,26
CMPD_0451,GENE_1017,0.2883108854293823,21,19
CMPD_0451,GENE_0201,0.2670121490955353,21,5
CMPD_0452,GENE_1153,0.28104647994041443,28,4
CMPD_0452,GENE_0644,0.27870166301727295,28,16
CMPD_0452,GENE_0439,0.27140483260154724,28,28
CMPD_0452,GENE_0864,0.27054768800735474,28,19
CMPD_0452,GENE_0771,0.26831233501434326,28,29
CMPD_0453,GENE_0598,0.303637832403183,9,9
CMPD_0453,GENE_0781,0.3003993332386017,9,17
CMPD_0453,GENE_0449,0.2947418689727783,9,21
CMPD_0453,GENE_1197,0.29154539108276367,9,23
CMPD_0453,GENE_0732,0.29113590717315674,9,23
CMPD_0454,GENE_0069,0.3970724940299988,15,15
CMPD_0454,GENE_0527,0.29994097352027893,15,12
CMPD_0454,GENE_0786,0.2829607129096985,15,15
CMPD_0454,GENE_1108,0.27262014150619507,15,9
CMPD_0454,GENE_1081,0.2586943507194519,15,5
CMPD_0455,GENE_0798,0.3329290747642517,29,29
CMPD_0455,GENE_0875,0.320699542760849,29,25
CMPD_0455,GENE_0646,0.30044132471084595,29,16
CMPD_0455,GENE_1030,0.29769545793533325,29,27
CMPD_0455,GENE_0910,0.2828627824783325,29,22
CMPD_0456,GENE_0323,0.3480721414089203,21,20
CMPD_0456,GENE_0456,0.285319447517395,21,23
CMPD_0456,GENE_0846,0.28152281045913696,21,20
CMPD_0456,GENE_0288,0.27116259932518005,21,15
CMPD_0456,GENE_0220,0.26554444432258606,21,22
CMPD_0457,GENE_1156,0.3076835572719574,13,28
CMPD_0457,GENE_0161,0.2953210473060608,13,29
CMPD_0457,GENE_0178,0.2665521800518036,13,6
CMPD_0457,GENE_0303,0.2651403844356537,13,24
CMPD_0457,GENE_0738,0.264661967754364,13,17
CMPD_0458,GENE_1190,0.3478214740753174,4,8
CMPD_0458,GENE_0733,0.32291749119758606,4,5
CMPD_0458,GENE_1187,0.3161877989768982,4,8
CMPD_0458,GENE_0326,0.29600781202316284,4,22
CMPD_0458,GENE_0701,0.2848435640335083,4,20
CMPD_0459,GENE_0269,0.3212943375110626,21,25
CMPD_0459,GENE_1165,0.3153083026409149,21,25
CMPD_0459,GENE_0095,0.2959577739238739,21,9
CMPD_0459,GENE_1131,0.2942149043083191,21,17
CMPD_0459,GENE_1141,0.2901146709918976,21,25
CMPD_0460,GENE_0673,0.3499322831630707,26,25
CMPD_0460,GENE_0753,0.33899086713790894,26,25
CMPD_0460,GENE_0474,0.3147861361503601,26,15
CMPD_0460,GENE_1146,0.28857168555259705,26,23
CMPD_0460,GENE_0270,0.27048277854919434,26,19
CMPD_0461,GENE_0690,0.36049479246139526,21,21
CMPD_0461,GENE_0294,0.30858343839645386,21,8
CMPD_0461,GENE_0667,0.2919715940952301,21,10
CMPD_0461,GENE_0140,0.29110756516456604,21,21
CMPD_0461,GENE_1139,0.2742713987827301,21,21
CMPD_0462,GENE_0110,0.3326523005962372,14,26
CMPD_0462,GENE_1198,0.3308444917201996,14,17
CMPD_0462,GENE_0104,0.30507293343544006,14,1
CMPD_0462,GENE_0136,0.3030000329017639,14,8
CMPD_0462,GENE_1044,0.29286882281303406,14,28
CMPD_0463,GENE_0310,0.3486406207084656,25,25
CMPD_0463,GENE_0962,0.3368760645389557,25,25
CMPD_0463,GENE_0818,0.33156323432922363,25,25
CMPD_0463,GENE_0605,0.3282226026058197,25,25
CMPD_0463,GENE_0076,0.3262902498245239,25,25
CMPD_0464,GENE_1084,0.34829267859458923,15,9
CMPD_0464,GENE_1186,0.30099600553512573,15,4
CMPD_0464,GENE_0722,0.2993858754634857,15,23
CMPD_0464,GENE_0921,0.2940320074558258,15,17
CMPD_0464,GENE_0984,0.2901763617992401,15,17
CMPD_0465,GENE_1104,0.33458200097084045,16,20
CMPD_0465,GENE_0488,0.29785898327827454,16,29
CMPD_0465,GENE_0565,0.28778037428855896,16,17
CMPD_0465,GENE_0878,0.2800968587398529,16,24
CMPD_0465,GENE_0596,0.26929670572280884,16,24
CMPD_0466,GENE_0862,0.35376647114753723,0,12
CMPD_0466,GENE_0327,0.3463253974914551,0,10
CMPD_0466,GENE_1199,0.3441179096698761,0,28
CMPD_0466,GENE_0625,0.3360937833786011,0,12
CMPD_0466,GENE_0682,0.3351306915283203,0,28
CMPD_0467,GENE_0342,0.4283848702907562,24,24
CMPD_0467,GENE_1009,0.3851110637187958,24,24
CMPD_0467,GENE_0390,0.3671034872531891,24,24
CMPD_0467,GENE_0626,0.3665286600589752,24,24
CMPD_0467,GENE_0796,0.3544829785823822,24,24
CMPD_0468,GENE_0614,0.2759690582752228,4,6
CMPD_0468,GENE_0244,0.27357038855552673,4,17
CMPD_0468,GENE_1039,0.258577436208725,4,25
CMPD_0468,GENE_0655,0.2583426535129547,4,4
CMPD_0468,GENE_0242,0.2567533254623413,4,9
CMPD_0469,GENE_0758,0.284161776304245,21,10
CMPD_0469,GENE_0381,0.26454177498817444,21,12
CMPD_0469,GENE_0518,0.26432305574417114,21,10
CMPD_0469,GENE_0467,0.2636473774909973,21,21
CMPD_0469,GENE_0323,0.25590604543685913,21,20
CMPD_0470,GENE_0849,0.33358433842658997,14,14
CMPD_0470,GENE_0713,0.3075672686100006,14,19
CMPD_0470,GENE_1033,0.25651100277900696,14,12
CMPD_0470,GENE_1140,0.25125014781951904,14,29
CMPD_0470,GENE_0047,0.24966052174568176,14,20
CMPD_0471,GENE_0667,0.3456611633300781,21,10
CMPD_0471,GENE_1023,0.3353520631790161,21,10
CMPD_0471,GENE_0329,0.3283033072948456,21,21
CMPD_0471,GENE_0810,0.3088403344154358,21,24
CMPD_0471,GENE_1033,0.2939825654029846,21,12
CMPD_0472,GENE_0471,0.3390474319458008,2,8
CMPD_0472,GENE_0431,0.33317655324935913,2,19
CMPD_0472,GENE_1100,0.32986316084861755,2,8
CMPD_0472,GENE_1079,0.3209020793437958,2,28
CMPD_0472,GENE_0915,0.31266647577285767,2,15
CMPD_0473,GENE_0064,0.30946463346481323,15,9
CMPD_0473,GENE_0927,0.2922796607017517,15,17
CMPD_0473,GENE_0565,0.2649303674697876,15,17
CMPD_0473,GENE_0971,0.26463082432746887,15,26
CMPD_0473,GENE_1150,0.26029714941978455,15,21
CMPD_0474,GENE_0057,0.421134352684021,22,23
CMPD_0474,GENE_1046,0.3940519690513611,22,23
CMPD_0474,GENE_0719,0.32044023275375366,22,23
CMPD_0474,GENE_0255,0.317760705947876,22,15
CMPD_0474,GENE_0437,0.31129106879234314,22,23
CMPD_0475,GENE_0358,0.31773918867111206,23,26
CMPD_0475,GENE_0209,0.3091224133968353,23,20
CMPD_0475,GENE_0472,0.2993478775024414,23,23
CMPD_0475,GENE_0892,0.29682937264442444,23,23
CMPD_0475,GENE_1117,0.2871837019920349,23,23
CMPD_0476,GENE_0314,0.3329995572566986,26,19
CMPD_0476,GENE_0563,0.3315490782260895,26,21
CMPD_0476,GENE_0324,0.2939472794532776,26,23
CMPD_0476,GENE_0192,0.2781526446342468,26,24
CMPD_0476,GENE_0899,0.27765950560569763,26,12
CMPD_0477,GENE_0158,0.35897815227508545,6,14
CMPD_0477,GENE_0609,0.3130853772163391,6,2
CMPD_0477,GENE_0891,0.3112470805644989,6,27
CMPD_0477,GENE_0735,0.3026829957962036,6,23
CMPD_0477,GENE_0606,0.2971758544445038,6,6
CMPD_0478,GENE_0906,0.3263890743255615,21,5
CMPD_0478,GENE_0864,0.30513957142829895,21,19
CMPD_0478,GENE_0068,0.30169323086738586,21,20
CMPD_0478,GENE_0081,0.2816040515899658,21,20
CMPD_0478,GENE_0231,0.27821171283721924,21,10
CMPD_0479,GENE_0648,0.33950918912887573,16,23
CMPD_0479,GENE_1026,0.2939622700214386,16,21
CMPD_0479,GENE_1095,0.2662027180194855,16,26
CMPD_0479,GENE_0058,0.26484039425849915,16,25
CMPD_0479,GENE_0207,0.2635531723499298,16,25
CMPD_0480,GENE_0775,0.39102283120155334,25,25
CMPD_0480,GENE_0207,0.35963985323905945,25,25
CMPD_0480,GENE_0366,0.3460571765899658,25,25
CMPD_0480,GENE_0961,0.32681336998939514,25,25
CMPD_0480,GENE_0788,0.3237112760543823,25,14
CMPD_0481,GENE_0717,0.3275763988494873,15,16
CMPD_0481,GENE_0421,0.31645506620407104,15,29
CMPD_0481,GENE_0676,0.3157358765602112,15,20
CMPD_0481,GENE_0915,0.3093204200267792,15,15
CMPD_0481,GENE_0729,0.30765295028686523,15,29
CMPD_0482,GENE_1163,0.26733070611953735,27,29
CMPD_0482,GENE_0980,0.26552456617355347,27,15
CMPD_0482,GENE_0748,0.2602115869522095,27,29
CMPD_0482,GENE_0752,0.25682923197746277,27,11
CMPD_0482,GENE_0237,0.25497835874557495,27,13
CMPD_0483,GENE_0761,0.38652393221855164,29,15
CMPD_0483,GENE_1140,0.3059425354003906,29,29
CMPD_0483,GENE_0597,0.2805648148059845,29,15
CMPD_0483,GENE_0250,0.27883845567703247,29,20
CMPD_0483,GENE_0608,0.276015967130661,29,15
CMPD_0484,GENE_0480,0.4001479148864746,22,16
CMPD_0484,GENE_0570,0.30651161074638367,22,24
CMPD_0484,GENE_0842,0.30154815316200256,22,16
CMPD_0484,GENE_0097,0.2937370538711548,22,8
CMPD_0484,GENE_0144,0.2875587046146393,22,8
CMPD_0485,GENE_0304,0.33839136362075806,27,14
CMPD_0485,GENE_0415,0.31174227595329285,27,19
CMPD_0485,GENE_0448,0.3087995648384094,27,29
CMPD_0485,GENE_0761,0.2826884686946869,27,15
CMPD_0485,GENE_0170,0.2760283350944519,27,8
CMPD_0486,GENE_0529,0.3686716556549072,11,24
CMPD_0486,GENE_0950,0.3291950225830078,11,9
CMPD_0486,GENE_0726,0.318069726228714,11,24
CMPD_0486,GENE_0826,0.2958209812641144,11,19
CMPD_0486,GENE_0998,0.2781498432159424,11,19
CMPD_0487,GENE_0738,0.40339767932891846,16,17
CMPD_0487,GENE_0012,0.3436005413532257,16,17
CMPD_0487,GENE_0321,0.34011030197143555,16,0
CMPD_0487,GENE_0056,0.33695194125175476,16,16
CMPD_0487,GENE_0119,0.29668161273002625,16,25
CMPD_0488,GENE_0988,0.2984214425086975,13,12
CMPD_0488,GENE_0069,0.29474785923957825,13,15
CMPD_0488,GENE_0752,0.2913203537464142,13,11
CMPD_0488,GENE_0521,0.28361597657203674,13,10
CMPD_0488,GENE_0579,0.26659926772117615,13,10
CMPD_0489,GENE_0732,0.33179497718811035,19,23
CMPD_0489,GENE_0241,0.28298890590667725,19,16
CMPD_0489,GENE_1182,0.28024187684059143,19,19
CMPD_0489,GENE_1062,0.278166800737381,19,14
CMPD_0489,GENE_0435,0.27685949206352234,19,11
CMPD_0490,GENE_0760,0.32083630561828613,4,19
CMPD_0490,GENE_0007,0.3034897446632385,4,27
CMPD_0490,GENE_1087,0.3002881109714508,4,16
CMPD_0490,GENE_0601,0.2983851730823517,4,25
CMPD_0490,GENE_1166,0.28268009424209595,4,6
CMPD_0491,GENE_0891,0.38061216473579407,27,27
CMPD_0491,GENE_0339,0.3153746426105499,27,23
CMPD_0491,GENE_1093,0.2890678942203522,27,10
CMPD_0491,GENE_1012,0.2787509560585022,27,10
CMPD_0491,GENE_0545,0.27643632888793945,27,22
CMPD_0492,GENE_0711,0.2900558412075043,15,25
CMPD_0492,GENE_0504,0.2832840085029602,15,25
CMPD_0492,GENE_0909,0.27506160736083984,15,23
CMPD_0492,GENE_0800,0.27389317750930786,15,1
CMPD_0492,GENE_0867,0.27123498916625977,15,25
CMPD_0493,GENE_1150,0.31657201051712036,2,21
CMPD_0493,GENE_0813,0.30574697256088257,2,14
CMPD_0493,GENE_0206,0.29887470602989197,2,3
CMPD_0493,GENE_0801,0.29082292318344116,2,20
CMPD_0493,GENE_1106,0.28588488698005676,2,23
CMPD_0494,GENE_0667,0.3676844537258148,21,10
CMPD_0494,GENE_1071,0.3424810469150543,21,10
CMPD_0494,GENE_0005,0.299708753824234,21,5
CMPD_0494,GENE_0386,0.2914149761199951,21,14
CMPD_0494,GENE_1075,0.27774420380592346,21,20
CMPD_0495,GENE_0058,0.422787070274353,25,25
CMPD_0495,GENE_0689,0.4036254584789276,25,25
CMPD_0495,GENE_0477,0.3647943437099457,25,25
CMPD_0495,GENE_0217,0.33982089161872864,25,25
CMPD_0495,GENE_0207,0.3377930223941803,25,25
CMPD_0496,GENE_0742,0.32793816924095154,3,10
CMPD_0496,GENE_0227,0.32550016045570374,3,29
CMPD_0496,GENE_0671,0.29363998770713806,3,23
CMPD_0496,GENE_1192,0.2822905480861664,3,10
CMPD_0496,GENE_0921,0.2790699601173401,3,17
CMPD_0497,GENE_1024,0.3260936141014099,22,20
CMPD_0497,GENE_0666,0.30212053656578064,22,17
CMPD_0497,GENE_0503,0.29922735691070557,22,21
CMPD_0497,GENE_0507,0.27980855107307434,22,23
CMPD_0497,GENE_0214,0.2791106104850769,22,8
CMPD_0498,GENE_0914,0.3461908996105194,13,23
CMPD_0498,GENE_0519,0.31079763174057007,13,23
CMPD_0498,GENE_0684,0.29881855845451355,13,23
CMPD_0498,GENE_0535,0.2856622338294983,13,23
CMPD_0498,GENE_0274,0.2799640893936157,13,20
