entity_id,cluster,module,integrated_score,cmd_prob,phenotype_strength,cross_modal_concordance,compound_support,compound_support_count,graph_centrality,is_cmd_true_target
GENE_1039,25,3,0.13973224737651915,0.05092592592592592,8.540779,-0.00790449,0.0,0,22.0,0
GENE_0495,13,1,0.13969274817748012,0.0,8.161062,-0.005267214,0.3414015471935272,1,22.0,0
GENE_0050,4,5,0.13931618844148796,0.0,8.626731,-0.16078612,0.6381599307060242,2,15.0,0
GENE_0439,28,1,0.13815947213272492,0.0,8.060857,0.005802378,0.31547269225120544,1,22.0,0
GENE_0469,15,6,0.13802077317422723,0.0,9.361359,0.018436976,0.0,0,19.0,0
GENE_0770,7,2,0.13699160630812407,0.0,10.137119,-0.3795452,0.0,0,21.0,0
GENE_0336,22,0,0.1358675784058404,0.0,8.637193,0.094073616,0.0,0,26.0,0
GENE_1022,15,3,0.13517644857983113,0.0,8.746514,0.06441353,0.0,0,26.0,0
GENE_0942,10,2,0.135162893572699,0.0,8.758108,-0.08049391,0.33011627197265625,1,21.0,0
GENE_0367,1,0,0.1351059498116188,0.0,9.219241,0.02949348,0.0,0,20.0,0
GENE_0948,22,2,0.13427445126134444,0.0,8.915136,0.03306327,0.0,0,25.0,0
GENE_0508,26,2,0.1341216750959523,0.0,8.377019,-0.27895808,0.645322859287262,2,21.0,0
GENE_0566,14,4,0.1340792632717128,0.0,9.592464,-0.1636485,0.0,0,27.0,0
GENE_0351,26,6,0.13391902316502077,0.0,9.273588,-0.17952868,0.32078316807746887,1,19.0,0
GENE_0082,27,7,0.1334694570060401,0.0,9.864061,-0.21442837,0.0,0,25.0,0
GENE_0485,27,7,0.13327850653412296,0.0,9.1484375,-0.05613351,0.0,0,27.0,0
GENE_1024,20,5,0.1330439504824057,0.0,8.961922,-0.17763013,0.3260936141014099,1,24.0,0
GENE_0885,11,0,0.13268260471522808,0.0,8.706515,0.20350076,0.0,0,16.0,0
GENE_0714,26,5,0.13263176306018915,0.0,9.04716,-0.10287434,0.3249064087867737,1,17.0,0
GENE_0233,23,1,0.1324888951523174,0.013888888888888888,9.194569,-0.123636276,0.0,0,27.0,0
GENE_1034,29,3,0.13176889635478087,0.009906674980667421,8.953897,-0.25617647,0.3714764714241028,1,21.0,0
GENE_0771,29,6,0.1316979356947589,0.0,8.802976,-0.031161752,0.0,0,31.0,0
GENE_0886,21,4,0.13113696800938704,0.0,8.21802,0.04363852,0.32485562562942505,1,17.0,0
GENE_0401,7,2,0.1311169892530284,0.0,8.844143,-0.015862847,0.0,0,29.0,0
GENE_0717,16,6,0.1306130383455575,0.0,8.59702,-0.21912745,0.6711552143096924,2,16.0,0
GENE_1130,17,4,0.13023772414398385,0.0,9.615106,-0.11402186,0.0,0,22.0,0
GENE_0000,0,1,0.1299360238442204,0.0,8.535423,-0.29392377,0.6697052419185638,2,17.0,0
GENE_1042,22,3,0.12856969254648956,0.0,8.659108,-0.06761673,0.33304470777511597,1,20.0,0
GENE_0432,16,3,0.12837799122552396,0.0,9.324026,-0.10357253,0.0,0,26.0,0
GENE_0644,16,4,0.12803145635497762,0.0,9.011035,0.028235303,0.0,0,22.0,0
GENE_0525,28,7,0.12800653347557878,0.0,9.460557,-0.04218131,0.0,0,19.0,0
GENE_0389,15,3,0.12723192082530355,0.0,9.72784,-0.11141228,0.0,0,19.0,0
GENE_1067,10,2,0.12636620943802881,0.0,8.637513,0.073688775,0.0,0,25.0,0
GENE_0570,24,6,0.12629671335202172,0.0,8.986565,-0.12641646,0.30651161074638367,1,19.0,0
GENE_1128,4,3,0.12618780108722402,0.0,8.587751,0.057800047,0.0,0,27.0,0
GENE_0578,15,4,0.12470776633917821,0.0,8.458201,0.22279081,0.0,0,17.0,0
GENE_0424,15,3,0.12466549498274362,0.013888888888888888,9.626622,-0.14866203,0.0,0,19.0,0
GENE_0940,12,4,0.1236836393289175,0.0,7.030918,0.21072963,0.0,0,18.0,0
GENE_0380,20,5,0.12289989576302005,0.0,9.713852,-0.095869355,0.0,0,17.0,0
GENE_0328,25,3,0.12286370665951633,0.0,9.527484,-0.06347583,0.0,0,18.0,0
GENE_0859,19,0,0.12229346036718702,0.0,8.270091,0.053831123,0.0,0,29.0,0
GENE_0560,11,5,0.12178194380175329,0.0,9.649831,-0.18063514,0.0,0,24.0,0
GENE_1089,14,7,0.12176293898410731,0.0,8.815247,-0.14953193,0.34062841534614563,1,21.0,0
GENE_0506,0,1,0.1208792340289569,0.0,8.987335,0.022256784,0.0,0,21.0,0
GENE_0253,26,0,0.12069507802834273,0.0,9.124261,-0.012445718,0.0,0,21.0,0
GENE_0392,3,6,0.120557458139956,0.0,9.979471,-0.15650621,0.0,0,12.0,0
GENE_0020,9,4,0.12036170598302508,0.0,8.693848,0.065743476,0.0,0,23.0,0
GENE_0365,12,6,0.11974137255675964,0.0,7.696176,-0.011057839,0.32480934262275696,1,18.0,0
GENE_0112,10,2,0.11886937910310938,0.0,9.26437,-0.279112,0.0,0,32.0,0
GENE_1061,6,4,0.1180647777941104,0.0,8.966032,-0.19951116,0.31779545545578003,1,22.0,0
GENE_0349,2,6,0.11785470763033724,0.0,9.477542,-0.08285439,0.0,0,19.0,0
GENE_0550,29,1,0.11776870315285137,0.0,8.905863,-0.12572795,0.35372984409332275,1,9.0,0
GENE_0491,21,0,0.11752547060516705,0.0,7.857669,-0.00023224205,0.31703123450279236,1,17.0,0
GENE_1069,14,6,0.11750538412106229,0.0,8.89947,0.01817736,0.0,0,22.0,0
GENE_0478,26,3,0.11725331097841263,0.0,9.305801,-0.00088787824,0.0,0,16.0,0
GENE_1131,17,4,0.11705134874763443,0.0,8.822516,-0.03336989,0.0,0,27.0,0
GENE_0728,14,3,0.11697144382503258,0.013888888888888888,8.937104,-0.087724105,0.0,0,25.0,0
GENE_0842,16,4,0.11691062250120413,0.0,8.399274,0.021267325,0.30154815316200256,1,14.0,0
GENE_0845,28,7,0.11677669835326464,0.0,8.402535,-0.10504271,0.325562983751297,1,24.0,0
GENE_0574,8,5,0.11589258952061654,0.0,9.320824,-0.14760558,0.0,0,26.0,0
GENE_0043,14,6,0.1138954455740471,0.0,8.692393,0.056697495,0.0,0,22.0,0
GENE_0882,0,2,0.11346741994838239,0.0,8.884836,-0.047921777,0.0,0,26.0,0
GENE_1005,10,2,0.1109563298225031,0.0,8.633405,0.033190258,0.0,0,24.0,0
GENE_0908,11,3,0.11079686082437071,0.037037037037037035,8.90413,-0.14893207,0.0,0,22.0,0
GENE_0589,10,2,0.11013567324900675,0.0,7.9550395,-0.027693704,0.3400864005088806,1,16.0,0
GENE_0899,12,6,0.10989979344791348,0.0,8.90989,-0.3307773,0.3035135865211487,1,22.0,0
GENE_1162,27,1,0.1090635554280904,0.0,8.987378,-0.23753358,0.3334900140762329,1,19.0,0
GENE_0051,15,6,0.1061646530503113,0.0,8.460789,-0.13365993,0.3012302815914154,1,24.0,0
GENE_0187,6,6,0.10543381265249119,0.0,8.293652,-0.09340693,0.3084591031074524,1,21.0,0
GENE_0088,24,6,0.10497185215353966,0.0,9.053409,0.017762901,0.0,0,11.0,0
GENE_1036,11,3,0.10448120369573594,0.0,8.522515,0.078938685,0.0,0,21.0,0
GENE_0086,27,2,0.10393770222362138,0.0,8.059854,0.056972902,0.0,0,24.0,0
GENE_0075,20,5,0.10392899627870616,0.0,8.687304,-0.10159029,0.3232356905937195,1,16.0,0
GENE_0143,21,3,0.10345283079394041,0.013888888888888888,8.773352,0.02873522,0.0,0,13.0,0
GENE_0122,15,2,0.10340436920523643,0.0,9.015323,0.021603394,0.0,0,15.0,0
GENE_0516,28,3,0.1000355633989713,0.0,8.674341,-0.18627223,0.30926087498664856,1,22.0,0
GENE_0867,25,3,0.09985688524849104,0.01621560446846812,8.436663,-0.12871774,0.32151153683662415,1,17.0,0
GENE_1027,9,4,0.09925728075557447,0.0,8.379222,-0.19213355,0.36339959502220154,1,24.0,0
GENE_1122,6,2,0.09807241934525308,0.0,8.536649,-0.100578055,0.30414220690727234,1,18.0,0
GENE_0819,20,5,0.09786244573442268,0.0,9.62755,-0.22187239,0.0,0,20.0,0
GENE_0597,15,7,0.09666583334464121,0.0,8.972964,-0.11634828,0.0,0,25.0,0
GENE_0376,26,4,0.09663659520447254,0.0,8.886915,0.02922706,0.0,0,16.0,0
GENE_0653,28,7,0.09468179660198629,0.0,8.563081,-0.16026005,0.3465779721736908,1,19.0,0
GENE_0522,0,0,0.09445397671870423,0.0,8.530688,0.09614267,0.0,0,17.0,0
GENE_1054,26,5,0.09394302777945995,0.0,8.734317,0.057493456,0.0,0,13.0,0
GENE_0278,23,1,0.09343864138235808,0.0,8.169738,0.06070488,0.0,0,21.0,0
GENE_0872,6,7,0.09183666342869401,0.0,9.731487,-0.19797744,0.0,0,10.0,0
GENE_0241,16,6,0.09004056453704834,0.0,8.577674,0.082424745,0.0,0,14.0,0
GENE_0028,17,4,0.08997278474271297,0.0,8.749627,0.039431855,0.0,0,15.0,0
GENE_1074,2,2,0.08958233262409926,0.0,9.222813,-0.14865804,0.0,0,21.0,0
GENE_0461,16,5,0.08938228512674896,0.0,8.504131,-0.1039497,0.31645849347114563,1,15.0,0
GENE_0604,0,5,0.08909417545418263,0.0,9.167631,-0.36045256,0.0,0,26.0,0
GENE_0904,14,4,0.08905826669369364,0.0,8.238819,0.017357565,0.0,0,23.0,0
GENE_0015,16,5,0.08891103483919525,0.0,8.561566,-0.014294453,0.0,0,23.0,0
GENE_0944,12,7,0.0880942335203104,0.0,8.826102,-0.041564655,0.0,0,20.0,0
GENE_0386,14,4,0.08786570931224155,0.0,8.699444,-0.010896448,0.0,0,20.0,0
GENE_0423,24,6,0.08585523928513289,0.0,8.09018,0.033476435,0.0,0,21.0,0
GENE_0955,5,6,0.08532824946004439,0.0,9.16879,-0.20945947,0.0,0,25.0,0
GENE_0837,16,1,0.08301290187496846,0.0,8.32483,-0.11320111,0.3215055763721466,1,14.0,0
GENE_0788,14,3,0.08106178541559064,0.0,7.9392,-0.17685555,0.3237112760543823,1,20.0,0
GENE_0237,13,7,0.07898095805939294,0.0,9.132668,-0.20761499,0.0,0,24.0,0
GENE_0171,11,5,0.07862111438514344,0.0,8.328341,-0.21463215,0.3119823634624481,1,22.0,0
GENE_0428,10,2,0.07851038821407605,0.0,8.430964,-0.117183,0.0,0,30.0,0
GENE_0222,13,6,0.07830575853586197,0.0,9.13237,-0.09761318,0.0,0,12.0,0
GENE_0723,14,3,0.07801819684354591,0.0,9.340953,-0.28277904,0.0,0,20.0,0
GENE_0613,14,4,0.0774404429569515,0.0,8.456404,-0.029335313,0.0,0,23.0,0
GENE_0855,25,3,0.07719898991845084,0.0,8.914489,-0.061229043,0.0,0,17.0,0
GENE_0232,0,1,0.0770430835687835,0.0,8.442558,0.014109269,0.0,0,20.0,0
GENE_0407,4,3,0.07520077561273611,0.013888888888888888,8.2449465,-0.030358203,0.0,0,19.0,0
GENE_0787,26,0,0.074780431102952,0.0,8.890412,-0.077737,0.0,0,18.0,0
GENE_0450,5,0,0.07461952181528331,0.0,8.608124,-0.11861243,0.0,0,26.0,0
GENE_0098,17,4,0.06919226795434952,0.0,9.435676,-0.21211602,0.0,0,16.0,0
GENE_0607,15,4,0.06864800464544916,0.0,8.387972,-0.055926085,0.0,0,23.0,0
GENE_0538,4,3,0.06782409615997696,0.0,8.84591,-0.1606988,0.0,0,23.0,0
GENE_0917,9,4,0.0666702242698102,0.0,8.892129,-0.2039518,0.0,0,25.0,0
GENE_1167,9,4,0.06433994811213577,0.0,9.20102,-0.19244453,0.0,0,18.0,0
GENE_0293,14,3,0.06158343398755885,0.0,8.829806,-0.12386359,0.0,0,19.0,0
GENE_0703,0,7,0.059972059439858436,0.0,8.691089,-0.08135276,0.0,0,18.0,0
GENE_1109,11,6,0.05888372209372923,0.0,8.005193,-0.21098238,0.33073994517326355,1,12.0,0
GENE_0958,20,5,0.058741089039440336,0.0,8.769599,-0.20195925,0.0,0,25.0,0
GENE_1078,1,0,0.05699548354367734,0.0,8.704051,-0.21770012,0.0,0,26.0,0
GENE_0128,26,0,0.052450466413023,0.0,8.295788,-0.10027409,0.0,0,22.0,0
GENE_0252,26,6,0.050400646159411436,0.0,8.834661,-0.16522254,0.0,0,19.0,0
GENE_0851,29,1,0.04943184503224122,0.013888888888888888,8.1927395,-0.32290462,0.0,0,25.0,0
GENE_0488,29,6,0.047164637595415115,0.0,8.593088,-0.075354695,0.0,0,13.0,0
GENE_0929,8,5,0.042345755031327724,0.0,8.693027,-0.13131258,0.0,0,17.0,0
GENE_0230,16,5,0.030973806275050163,0.0,8.660975,-0.16417563,0.0,0,17.0,0
GENE_0935,23,1,0.02758814218732065,0.0,8.45391,-0.15247256,0.0,0,19.0,0
GENE_0092,22,3,0.02186381653882563,0.0,8.451638,-0.13103198,0.0,0,14.0,0
GENE_0089,26,4,0.016924537951126695,0.0,8.482456,-0.15642829,0.0,0,15.0,0
GENE_0107,14,7,0.015384615384023671,0.0,8.384609,-0.24474958,0.0,0,20.0,0
GENE_0896,19,0,0.013785941293463111,0.0,8.449547,-0.15951587,0.0,0,16.0,0
